user_id,nombre_empresa,segmento,pais,plan,monto_mensual_usd,fecha_registro,fecha_ultimo_pago,estado_cuenta,metodo_pago,fecha_retiro,tipo_retiro,motivo_principal,motivo_secundario,lo_reemplaza_con,nps_salida,comentario_libre,fecha_primer_login,configuracion_empresa_completa,empleados_cargados,plan_cuentas_configurado,primer_factura_emitida,dias_primer_factura,integracion_banco_conectada,facturas_emitidas_mes1,facturas_emitidas_mes3,reportes_generados_mes3,usuarios_adicionales,modulo_nomina_activo,modulo_inventario_activo,modulo_cxc_activo,login_ultimos_30_dias,sesiones_promedio_semana,chat_tickets,chat_no_resueltos,chat_reaperturas,chat_csat_prom,chat_tpr_prom,wa_tickets,wa_deriva_agente,wa_negativos,tel_llamadas,tel_escalados,tel_nps_prom,usa_soporte,soporte_tickets_total,friccion,canal_mas_usado
U0940,Distribuidora Medina,Pyme,Colombia,Starter,19,2022-12-15,2024-02-29,activo,tarjeta,,,,,,,,44910,si,si,si,si,9,no,11,17,12,2,no,no,no,si,3.7,1,0,0,4,4,1,0,0,1,0,5,1,3,0,chat
U0941,Vargas Reyes Auditoría,Contador,Ecuador,Pro,49,2022-01-02,2024-02-07,activo,tarjeta,,,,,,,,44563,si,si,si,si,5,no,7,17,15,2,no,no,si,si,3.3,0,0,0,,,0,0,0,0,0,,0,0,0,ninguno
U0942,Distribuidora Reyes,Pyme,México,Growth,35,2022-05-10,2024-02-08,activo,transferencia,,,,,,,,44691,si,si,si,si,6,no,27,62,0,2,no,si,si,si,4,0,0,0,,,0,0,0,0,0,,0,0,0,ninguno
U0943,Asesoría Rojas Fiscalistas,Contador,Colombia,Pro,49,2022-10-31,2024-01-06,inactivo,transferencia,,,,,,,,44865,no,si,no,no,,no,1,5,1,1,no,no,no,no,1.4,2,0,0,4.5,13.5,1,0,0,0,0,,1,3,0,chat
U0944,Taller Rodríguez,Pyme,Costa Rica,Pro,49,2023-12-21,2024-01-21,activo,tarjeta,,,,,,,,45281,no,si,si,si,3,no,11,24,,1,si,si,si,si,6.5,1,0,0,3,7,0,0,0,0,0,,1,1,0,chat
U0945,Contabilidad Flores Consultores,Contador,México,Pro,49,2022-08-09,2024-02-15,activo,OXXO,,,,,,,,44782,si,no,no,si,5,si,7,11,0,5,si,no,si,si,2.7,1,1,0,1,16,0,0,0,0,0,,1,1,1,chat
U0946,López González Auditoría,Contador,Colombia,Pro,49,2022-08-19,2024-01-04,activo,OXXO,,,,,,,,44792,si,si,si,si,8,si,33,65,4,3,no,no,no,si,6.6,1,1,0,1,15,0,0,0,0,0,,1,1,1,chat
U0947,Pérez Ortiz Fiscalistas,Contador,Colombia,Pro,49,2022-06-13,2023-10-08,cancelado,tarjeta,,,,,,,,44725,no,no,no,si,20,si,11,14,0,1,si,no,no,no,0,1,0,0,3,13,0,0,0,0,0,,1,1,0,chat
U0948,Vargas Vargas Auditoría,Contador,México,Pro,49,2022-10-17,2024-02-29,activo,tarjeta,,,,,,,,44851,si,si,si,si,10,si,30,68,10,4,no,no,no,si,6.7,1,1,1,1,6,0,0,0,1,1,4,1,2,1,chat
U0949,Tienda Medina,Pyme,Colombia,Pro,49,2022-02-25,2023-11-17,inactivo,tarjeta,2023-09-01,involuntario,tarjeta_vencida,,ninguno,,,44617,no,no,no,no,,no,2,5,3,2,no,no,no,no,0.4,2,2,2,3,18,0,0,0,0,0,,1,2,1,chat
U0950,Contabilidad Díaz Contadores,Contador,Colombia,Growth,35,2022-08-12,2023-10-21,inactivo,transferencia,2024-02-04,involuntario,disputa_bancaria,,ninguno,,cambió de banco y no actualizó los datos de pago,44785,no,si,si,no,,no,0,,,1,no,no,no,no,0.9,0,0,0,,,1,1,1,0,0,,1,1,1,whatsapp
U0951,Asesoría López & Asociados,Contador,Colombia,Pro,49,2022-06-01,2024-01-28,activo,transferencia,,,,,,,,44713,si,si,si,si,1,si,31,53,13,4,si,no,si,si,4.5,2,1,1,2,22.5,1,0,0,0,0,,1,3,1,chat
U0952,Clínica Hernández Express,Pyme,México,Pro,49,2022-05-01,2023-11-29,cancelado,tarjeta,,,,,,,,44682,si,no,si,si,17,no,5,6,3,1,si,si,si,no,0,0,0,0,,,0,0,0,0,0,,0,0,0,ninguno
U0953,Clínica Martínez Plus,Pyme,Colombia,Starter,19,2022-11-06,2024-01-12,activo,transferencia,,,,,,,,44871,si,si,si,si,3,no,28,38,1,2,no,si,si,si,2.9,1,0,0,5,16,0,0,0,0,0,,1,1,0,chat
U0954,Estudio Ortiz Contadores,Contador,México,Pro,49,2023-04-01,2024-01-08,activo,tarjeta,,,,,,,,45017,si,no,si,si,2,no,27,35,9,5,si,no,si,si,6.6,1,0,0,4,13,1,0,0,0,0,,1,2,0,chat
U0955,García Rodríguez & Partners,Contador,México,Starter,19,2023-08-10,2023-09-03,cancelado,tarjeta,2023-11-14,involuntario,tarjeta_vencida,,ninguno,,cambió de banco y no actualizó los datos de pago,45148,no,no,no,si,3,no,12,,,1,no,no,no,no,0,1,1,1,2,5,0,0,0,0,0,,1,1,1,chat
U0956,Distribuidora Vargas,Pyme,México,Growth,35,2023-03-21,2024-01-09,activo,tarjeta,,,,,,,,45006,si,si,si,si,8,no,13,26,,1,no,si,si,si,5.9,3,1,0,3.333333333,12.33333333,0,0,0,1,0,4,1,4,1,chat
U0957,Torres Medina & Partners,Contador,Colombia,Pro,49,2023-07-04,2024-01-14,inactivo,tarjeta,,,,,,,,45111,no,no,si,no,,si,2,5,2,6,no,no,no,no,0.8,0,0,0,,,0,0,0,0,0,,0,0,0,ninguno
U0958,Jiménez González & Asociados,Contador,República Dominicana,Growth,35,2022-08-01,2023-03-02,cancelado,tarjeta,,,,,,,,44774,si,no,no,si,5,no,4,7,4,2,no,no,no,no,0,1,0,0,3,21,1,0,0,0,0,,1,2,0,chat
U0959,Constructora Ramírez S.A.,Pyme,República Dominicana,Starter,19,2022-05-12,2024-02-11,activo,tarjeta,,,,,,,,44693,si,si,si,si,1,no,16,24,5,1,no,si,no,si,4.6,2,1,0,3.5,17.5,0,0,0,0,0,,1,2,1,chat
U0960,Panadería Torres,Pyme,Colombia,Starter,19,2023-07-12,2024-03-01,activo,transferencia,,,,,,,,45119,si,si,si,si,4,no,10,25,6,2,no,no,si,si,6.2,0,0,0,,,0,0,0,0,0,,0,0,0,ninguno
U0961,Morales Jiménez Fiscalistas,Contador,Panamá,Growth,35,2023-07-01,2024-02-06,activo,tarjeta,,,,,,,,45108,si,si,si,si,7,no,29,67,11,1,no,no,si,si,4,2,0,0,4,5.5,0,0,0,0,0,,1,2,0,chat
U0962,Asesoría Torres Consultores,Contador,México,Pro,49,2023-11-10,2023-10-31,inactivo,tarjeta,,,,,,,,45240,si,no,si,si,18,si,4,9,1,6,no,no,no,si,0.4,3,1,0,3.333333333,14,1,0,1,1,0,4,1,5,1,chat
U0963,Estudio Vargas Fiscalistas,Contador,México,Growth,35,2023-01-03,2024-02-16,activo,transferencia,,,,,,,,44929,si,si,si,si,3,no,33,63,8,1,no,no,si,si,5.4,1,0,0,4,7,0,0,0,0,0,,1,1,0,chat
U0964,Taller Hernández S.A.,Pyme,Costa Rica,Starter,19,2023-04-13,2024-01-17,activo,transferencia,,,,,,,,45029,si,no,si,si,5,no,26,53,13,1,no,si,si,si,6.8,0,0,0,,,0,0,0,0,0,,0,0,0,ninguno
U0965,Ávila Jiménez & Partners,Contador,Colombia,Pro,49,2023-10-24,2024-01-24,activo,transferencia,,,,,,,,45223,no,si,si,si,3,no,19,28,10,6,no,no,si,si,4.6,1,0,0,5,22,0,0,0,0,0,,1,1,0,chat
U0966,Farmacia Rodríguez & Cía,Pyme,República Dominicana,Starter,19,2023-03-21,2024-02-08,activo,tarjeta,,,,,,,,45006,no,si,si,no,,no,1,2,3,2,no,no,no,si,3.6,1,0,0,3,24,0,0,0,0,0,,1,1,0,chat
U0967,Panadería Ramírez,Pyme,Colombia,Growth,35,2023-01-07,2023-07-08,suspendido,PSE,,,,,,,,44933,no,no,no,no,,no,0,2,4,1,no,si,no,si,0.2,1,0,0,3,8,0,0,0,0,0,,1,1,0,chat
U0968,Taller Torres Plus,Pyme,Ecuador,Starter,19,2022-04-18,2023-10-02,inactivo,tarjeta,,,,,,,,44669,si,si,si,si,12,no,11,25,2,2,no,no,no,no,1.2,1,0,0,5,2,0,0,0,1,0,5,1,2,0,chat
U0969,Ferretería González,Pyme,México,Growth,35,2022-10-16,2024-02-08,activo,tarjeta,,,,,,,,44850,si,no,si,si,4,no,28,46,15,2,no,no,si,si,4.1,0,0,0,,,2,2,1,0,0,,1,2,1,whatsapp
U0970,Medina Reyes Auditoría,Contador,Colombia,Pro,49,2023-11-26,2023-09-30,cancelado,transferencia,,,,,,,,45256,no,no,si,no,,no,1,0,3,5,no,no,no,si,0,3,0,0,3.666666667,18,0,0,0,0,0,,1,3,0,chat
U0971,Agropecuaria Ramírez,Pyme,Colombia,Growth,35,2024-01-01,2024-01-09,activo,tarjeta,,,,,,,,45292,no,si,si,si,7,no,34,79,6,1,no,si,si,si,3.7,0,0,0,,,1,0,0,0,0,,1,1,0,whatsapp
U0972,Asesoría Morales Fiscalistas,Contador,Ecuador,Pro,49,2022-09-13,2024-01-27,activo,transferencia,,,,,,,,44817,si,no,no,si,2,no,9,15,0,2,si,no,si,si,2.9,1,0,0,3,23,0,0,0,0,0,,1,1,0,chat
U0973,Vargas Sánchez Fiscalistas,Contador,México,Growth,35,2023-03-15,2024-02-15,activo,PSE,,,,,,,,45000,si,si,si,si,10,no,3,4,,2,no,no,si,si,6.5,0,0,0,,,0,0,0,0,0,,0,0,0,ninguno
U0974,Ramos Martínez Consultores,Contador,Colombia,Growth,35,2022-11-17,2023-09-21,inactivo,tarjeta,2024-02-28,voluntario,funcionalidades_insuficientes,interfaz_compleja,Aspel,4,mis clientes usan otro sistema y quería compatibilidad,44882,no,no,si,si,20,no,12,,2,2,no,no,no,no,0.1,0,0,0,,,2,1,1,0,0,,1,2,1,whatsapp
U0975,Clínica Jiménez & Hijos,Pyme,Colombia,Starter,19,2023-05-20,2023-09-03,inactivo,OXXO,2024-01-04,voluntario,migro_a_competidor,precio_alto,Siigo,3,muy caro para lo que ofrece comparado con la competencia,45066,no,si,no,no,,no,1,0,4,1,no,no,no,no,0.4,4,3,2,2,9,0,0,0,0,0,,1,4,1,chat
U0976,Panadería García & Cía,Pyme,México,Enterprise,89,2023-06-30,2024-01-26,activo,tarjeta,,,,,,,,45107,si,si,no,si,9,si,39,75,5,3,no,no,si,si,5.6,2,0,0,4,16.5,0,0,0,0,0,,1,2,0,chat
U0977,Ferretería Rojas,Pyme,Colombia,Enterprise,89,2023-11-09,2023-09-28,cancelado,transferencia,2023-03-26,voluntario,migro_a_competidor,onboarding_incompleto,Aspel,4,muy caro para lo que ofrece comparado con la competencia,45239,no,si,no,si,16,no,4,7,,4,si,no,si,si,0,1,0,0,1,11,0,0,0,0,0,,1,1,0,chat
U0978,Constructora Díaz Express,Pyme,Ecuador,Pro,49,2022-08-19,2024-01-24,activo,PSE,,,,,,,,44792,no,si,si,si,9,si,37,86,13,1,si,no,si,si,4.1,1,0,0,4,5,0,0,0,0,0,,1,1,0,chat
U0979,Comidas Rápidas Rodríguez,Pyme,Colombia,Enterprise,89,2022-12-13,2023-10-17,suspendido,PSE,,,,,,,,44908,si,no,si,si,16,si,12,19,1,2,si,no,no,no,0.3,0,0,0,,,1,1,0,0,0,,1,1,1,whatsapp
U0980,Repuestos Jiménez S.A.,Pyme,Colombia,Starter,19,2023-10-09,2024-01-14,activo,OXXO,,,,,,,,45208,si,si,si,si,7,no,25,49,8,2,no,si,si,si,4.9,2,1,1,4,13,0,0,0,0,0,,1,2,1,chat
U0981,Hernández Díaz & Asociados,Contador,Panamá,Pro,49,2022-02-28,2024-02-09,activo,tarjeta,,,,,,,,44620,si,si,si,si,2,si,18,28,14,3,no,no,si,si,2.2,0,0,0,,,0,0,0,0,0,,0,0,0,ninguno
U0982,Distribuidora Jiménez & Hijos,Pyme,Panamá,Starter,19,2022-12-30,2024-01-28,activo,tarjeta,,,,,,,,44925,no,si,si,si,1,no,38,81,12,1,no,si,no,si,6.3,1,1,1,3,19,1,0,0,0,0,,1,2,1,chat
U0983,Farmacia Díaz,Pyme,Panamá,Starter,19,2023-11-04,2024-01-31,activo,tarjeta,,,,,,,,45234,si,si,si,si,9,no,5,11,15,2,no,no,no,si,5.5,1,0,0,4,13,0,0,0,0,0,,1,1,0,chat
U0984,Transporte Cruz,Pyme,República Dominicana,Starter,19,2023-03-26,2024-01-29,activo,tarjeta,,,,,,,,45011,si,si,si,si,10,no,10,15,12,1,no,si,no,si,5.8,1,0,0,3,19,0,0,0,0,0,,1,1,0,chat
U0985,Morales López Consultores,Contador,Costa Rica,Growth,35,2022-10-19,2024-01-26,activo,tarjeta,,,,,,,,44853,si,si,no,si,5,no,8,13,12,2,no,no,si,si,3.2,2,0,0,3,12.5,1,1,0,0,0,,1,3,1,chat
U0986,López Hernández Fiscalistas,Contador,Ecuador,Enterprise,89,2022-09-30,2024-02-01,activo,transferencia,,,,,,,,44834,no,si,no,si,4,si,31,63,13,3,si,no,si,si,5.1,0,0,0,,,1,0,0,0,0,,1,1,0,whatsapp
U0987,Estudio García Consultores,Contador,República Dominicana,Growth,35,2024-01-14,2023-09-08,suspendido,tarjeta,,,,,,,,45305,no,si,si,no,,no,1,5,0,1,no,no,si,no,1.2,1,0,0,5,19,0,0,0,0,0,,1,1,0,chat
U0988,Agropecuaria García,Pyme,México,Pro,49,2022-08-31,2024-02-23,activo,tarjeta,,,,,,,,44804,si,si,si,si,3,si,39,61,,1,no,si,si,si,4.2,1,1,1,3,21,0,0,0,0,0,,1,1,1,chat
U0989,Panadería Ramírez Plus,Pyme,México,Pro,49,2022-09-11,2024-02-16,activo,tarjeta,,,,,,,,44815,si,si,si,si,2,si,36,55,14,6,no,no,si,si,6.2,0,0,0,,,1,1,0,0,0,,1,1,1,whatsapp
U0990,Distribuidora Jiménez & Hijos,Pyme,Costa Rica,Growth,35,2023-03-16,2024-02-15,activo,transferencia,,,,,,,,45001,no,no,si,no,,no,1,5,11,2,no,no,no,si,3.4,0,0,0,,,0,0,0,0,0,,0,0,0,ninguno
U0991,Ramos Hernández Auditoría,Contador,México,Pro,49,2022-08-23,2024-01-26,activo,tarjeta,,,,,,,,44796,si,si,si,si,3,si,14,31,0,5,no,no,si,si,4.1,3,0,0,4.333333333,24,1,1,0,0,0,,1,4,1,chat
U0992,Panadería Sánchez,Pyme,Colombia,Pro,49,2023-01-25,2024-01-20,activo,transferencia,,,,,,,,44951,si,si,si,si,9,si,10,24,5,6,no,no,no,si,2.1,0,0,0,,,1,1,0,1,0,4,1,2,1,whatsapp
U0993,Transporte Cruz,Pyme,México,Growth,35,2022-11-08,2024-01-24,activo,tarjeta,,,,,,,,44873,si,si,si,si,10,no,36,88,3,1,no,si,no,si,3.8,2,0,0,3.5,14,1,1,0,0,0,,1,3,1,chat
U0994,Hernández Rojas & Asociados,Contador,Colombia,Starter,19,2023-11-08,2024-01-14,activo,tarjeta,,,,,,,,45238,si,no,si,si,9,no,3,6,2,2,no,no,si,si,3.5,2,1,0,2.5,9.5,0,0,0,0,0,,1,2,1,chat
U0995,Supermercado Vargas & Hijos,Pyme,Colombia,Growth,35,2022-12-09,2024-01-07,activo,transferencia,,,,,,,,44904,si,si,si,si,8,no,5,12,6,2,no,no,si,si,4.3,0,0,0,,,0,0,0,0,0,,0,0,0,ninguno
U0996,Farmacia Pérez S.A.,Pyme,Costa Rica,Starter,19,2023-08-27,2024-01-24,activo,tarjeta,,,,,,,,45165,si,no,si,si,6,no,32,47,10,1,no,si,si,si,4.9,1,1,0,1,16,0,0,0,1,0,3,1,2,1,chat
U0997,Vargas Pérez Consultores,Contador,Colombia,Pro,49,2022-05-04,2024-02-28,activo,PSE,,,,,,,,44685,si,si,si,si,4,no,31,60,7,4,si,no,no,si,5.6,1,1,1,2,15,2,2,0,0,0,,1,3,1,whatsapp
U0998,López Pérez & Partners,Contador,Panamá,Starter,19,2023-07-14,2024-01-20,activo,transferencia,,,,,,,,45121,no,si,si,no,,no,2,2,8,1,no,no,si,si,5.1,0,0,0,,,1,1,0,0,0,,1,1,1,whatsapp
U0999,Vargas Vargas Fiscalistas,Contador,Colombia,Growth,35,2023-07-18,2024-02-27,activo,PSE,,,,,,,,45125,si,si,si,si,1,no,15,37,1,2,no,no,si,si,6.1,0,0,0,,,1,1,0,0,0,,1,1,1,whatsapp
U1000,Torres García Consultores,Contador,México,Pro,49,2023-03-23,2024-01-27,activo,tarjeta,,,,,,,,45008,si,no,si,si,1,no,26,37,1,5,si,no,si,si,3.7,0,0,0,,,0,0,0,0,0,,0,0,0,ninguno
U1001,Taller Pérez Express,Pyme,Costa Rica,Starter,19,2022-02-16,2023-02-01,cancelado,transferencia,2023-10-09,voluntario,soporte_deficiente,precio_alto,Aspel,3,muy caro para lo que ofrece comparado con la competencia,44608,no,no,si,no,,no,0,3,2,1,no,si,no,no,0,0,0,0,,,0,0,0,1,1,2,1,1,1,telefono
U1002,Constructora Reyes,Pyme,México,Growth,35,2022-03-18,2024-02-18,activo,tarjeta,,,,,,,,44638,si,si,si,si,1,no,14,29,6,1,no,no,si,si,5,2,0,0,4.5,10,0,0,0,0,0,,1,2,0,chat
U1003,Importadora Jiménez,Pyme,Colombia,Starter,19,2022-08-12,2024-01-01,activo,PSE,,,,,,,,44785,si,no,si,si,6,no,3,4,4,1,no,si,si,si,5.3,2,1,0,3.5,13,0,0,0,0,0,,1,2,1,chat
U1004,Asesoría Sánchez & Asociados,Contador,México,Growth,35,2022-08-14,2024-01-18,activo,transferencia,,,,,,,,44787,si,si,si,si,1,no,22,42,3,1,no,no,si,si,6.5,0,0,0,,,0,0,0,0,0,,0,0,0,ninguno
U1005,Panadería Pérez S.A.,Pyme,Colombia,Growth,35,2022-10-12,2023-12-20,suspendido,tarjeta,2023-03-17,involuntario,transferencia_rechazada,,ninguno,,,44846,no,si,no,si,15,no,6,,2,2,no,si,si,no,0.8,1,1,1,3,15,0,0,0,1,1,4,1,2,1,chat
U1006,Hernández Hernández Auditoría,Contador,Costa Rica,Enterprise,89,2022-11-29,2024-02-15,activo,PSE,,,,,,,,44894,si,si,si,si,6,no,9,15,2,4,no,no,si,si,5.7,1,0,0,3,24,1,1,0,0,0,,1,2,1,chat
U1007,Hernández González Fiscalistas,Contador,Colombia,Enterprise,89,2023-10-03,2023-12-01,inactivo,tarjeta,,,,,,,,45202,si,no,no,si,5,no,4,7,1,3,no,no,no,si,1.2,3,0,0,3.333333333,4.666666667,0,0,0,0,0,,1,3,0,chat
U1008,Ávila Ramírez Contadores,Contador,México,Enterprise,89,2023-08-21,2024-02-17,activo,transferencia,,,,,,,,45159,si,no,si,si,10,no,6,15,3,6,si,no,si,si,3.3,1,0,0,3,25,0,0,0,0,0,,1,1,0,chat
U1009,López Reyes Consultores,Contador,México,Pro,49,2022-08-14,2024-01-14,activo,transferencia,,,,,,,,44787,si,si,si,si,2,si,24,29,9,3,no,no,no,si,5.4,3,1,1,3.333333333,17.66666667,0,0,0,0,0,,1,3,1,chat
U1010,Comidas Rápidas González,Pyme,Costa Rica,Growth,35,2022-06-01,2023-07-17,suspendido,tarjeta,,,,,,,,44713,no,no,si,no,,no,1,3,,2,no,no,si,no,1.4,0,0,0,,,0,0,0,0,0,,0,0,0,ninguno
U1011,Clínica Rojas,Pyme,Costa Rica,Growth,35,2022-01-22,2024-02-26,activo,tarjeta,,,,,,,,44583,si,si,si,si,4,no,26,60,2,1,no,si,si,si,5.8,0,0,0,,,1,0,1,0,0,,1,1,1,whatsapp
U1012,Tienda García Express,Pyme,México,Growth,35,2023-10-23,2023-02-21,cancelado,transferencia,,,,,,,,45222,no,si,no,no,,no,1,2,2,1,no,no,si,no,0,4,1,1,4,10.5,1,1,1,0,0,,1,5,1,chat
U1013,Distribuidora Ramírez,Pyme,Colombia,Starter,19,2023-10-22,2023-03-09,cancelado,tarjeta,,,,,,,,45221,no,si,si,no,,no,0,3,4,1,no,no,no,no,0,0,0,0,,,0,0,0,0,0,,0,0,0,ninguno
U1014,García Martínez Consultores,Contador,Colombia,Enterprise,89,2022-04-19,2024-02-22,activo,tarjeta,,,,,,,,44670,si,si,si,si,5,si,29,52,8,1,no,no,no,si,5.2,1,0,0,3,9,0,0,0,1,0,,1,2,0,chat
U1015,Ferretería Vargas & Cía,Pyme,República Dominicana,Pro,49,2022-06-17,2024-01-31,activo,tarjeta,,,,,,,,44729,si,si,si,si,2,no,26,51,10,2,si,no,no,si,5.5,2,0,0,4,11,0,0,0,2,0,5,1,4,0,chat
U1016,Clínica Hernández,Pyme,Colombia,Starter,19,2023-07-12,2024-02-02,activo,PSE,,,,,,,,45119,no,si,si,no,,no,0,3,4,2,no,no,si,si,6.7,0,0,0,,,0,0,0,0,0,,0,0,0,ninguno
U1017,Supermercado Reyes & Cía,Pyme,Colombia,Starter,19,2022-12-28,2024-01-15,activo,OXXO,,,,,,,,44923,si,si,si,si,4,no,20,27,,2,no,si,no,si,2.8,0,0,0,,,0,0,0,0,0,,0,0,0,ninguno
U1018,Jiménez Flores & Asociados,Contador,Colombia,Growth,35,2022-04-23,2024-01-19,activo,tarjeta,,,,,,,,44674,si,si,si,si,6,no,30,67,3,1,no,no,no,si,5.9,1,0,0,4,7,1,0,0,0,0,,1,2,0,chat
U1019,Transporte Rojas,Pyme,Panamá,Starter,19,2022-02-14,2024-01-12,activo,tarjeta,,,,,,,,44606,si,si,si,si,7,no,29,54,11,2,no,si,si,si,2,1,0,0,5,5,2,1,0,0,0,,1,3,1,whatsapp
U1020,Farmacia Ortiz del Norte,Pyme,Panamá,Growth,35,2023-10-02,2023-11-29,inactivo,PSE,,,,,,,,45201,no,si,no,si,16,no,4,7,2,2,no,si,no,si,0.7,1,0,0,4,21,0,0,0,0,0,,1,1,0,chat
U1021,Morales Hernández Auditoría,Contador,Costa Rica,Starter,19,2022-01-03,2023-12-17,suspendido,transferencia,,,,,,,,44564,no,no,no,si,20,no,6,14,,2,no,no,no,no,0.2,2,0,0,3.5,12.5,0,0,0,0,0,,1,2,0,chat
U1022,Farmacia Hernández,Pyme,República Dominicana,Enterprise,89,2022-03-10,2024-01-28,activo,OXXO,,,,,,,,44630,si,si,si,si,10,no,9,15,6,2,no,no,si,si,2.5,1,0,0,4,15,0,0,0,1,0,3,1,2,0,chat
U1023,Pérez Rojas Contadores,Contador,Colombia,Growth,35,2022-11-23,2024-01-31,activo,transferencia,,,,,,,,44888,si,no,si,si,10,no,30,45,1,1,no,no,si,si,6.4,0,0,0,,,0,0,0,0,0,,0,0,0,ninguno
U1024,Constructora Ortiz Plus,Pyme,República Dominicana,Growth,35,2022-09-09,2024-02-05,activo,tarjeta,,,,,,,,44813,si,si,si,si,2,no,38,72,6,2,no,si,si,si,2,3,1,0,3.333333333,12.66666667,2,2,0,2,0,3.5,1,7,1,chat
U1025,Panadería Martínez,Pyme,Colombia,Growth,35,2023-06-24,2024-02-14,activo,PSE,,,,,,,,45101,si,si,si,si,4,no,20,47,4,1,no,no,si,si,2.5,1,0,0,4,12,0,0,0,0,0,,1,1,0,chat
U1026,Ferretería Díaz,Pyme,Ecuador,Starter,19,2023-07-26,2024-01-09,activo,OXXO,,,,,,,,45133,si,si,si,si,8,no,20,28,13,1,no,no,si,si,2.6,0,0,0,,,0,0,0,0,0,,0,0,0,ninguno
U1027,Medina Cruz Consultores,Contador,República Dominicana,Growth,35,2023-04-17,2024-02-24,activo,transferencia,,,,,,,,45033,si,no,si,si,7,no,29,44,10,2,no,no,si,si,6.2,1,0,0,3,5,0,0,0,0,0,,1,1,0,chat
U1028,Taller García Express,Pyme,Colombia,Growth,35,2022-05-01,2023-12-27,cancelado,tarjeta,,,,,,,,44682,no,no,no,no,,no,2,0,2,2,no,no,no,si,0,2,0,0,3,13,0,0,0,0,0,,1,2,0,chat
U1029,Ferretería Hernández,Pyme,Costa Rica,Growth,35,2022-03-17,2024-02-08,activo,PSE,,,,,,,,44637,si,no,si,si,6,no,30,52,4,2,no,no,no,si,3.6,0,0,0,,,0,0,0,0,0,,0,0,0,ninguno
U1030,Tienda Jiménez del Norte,Pyme,Colombia,Growth,35,2023-03-03,2024-01-12,activo,tarjeta,,,,,,,,44988,si,si,si,si,10,no,27,42,12,1,no,si,no,si,6.9,0,0,0,,,0,0,0,1,1,1,1,1,1,telefono
U1031,Ferretería López & Hijos,Pyme,Costa Rica,Growth,35,2023-10-23,2024-01-19,activo,tarjeta,,,,,,,,45222,si,no,si,si,3,no,18,37,4,2,no,no,si,si,2.7,2,0,0,4.5,11.5,1,1,1,1,0,5,1,4,1,chat
U1032,Comidas Rápidas Ramírez S.R.L.,Pyme,Colombia,Pro,49,2023-11-28,2023-08-21,cancelado,transferencia,2023-07-11,involuntario,tarjeta_vencida,,ninguno,,,45258,no,no,si,si,13,si,4,7,2,5,si,no,no,si,0,0,0,0,,,0,0,0,1,0,1,1,1,0,telefono
U1033,Tienda Pérez,Pyme,Colombia,Pro,49,2022-10-06,2023-09-25,cancelado,tarjeta,,,,,,,,44840,no,no,si,no,,si,1,5,3,6,si,si,si,no,0,0,0,0,,,0,0,0,0,0,,0,0,0,ninguno
U1034,Boutique Ortiz,Pyme,México,Pro,49,2023-07-27,2024-01-05,activo,PSE,,,,,,,,45134,si,no,si,si,2,si,11,26,15,3,no,si,no,si,6.8,0,0,0,,,0,0,0,0,0,,0,0,0,ninguno
U1035,Estudio Martínez Fiscalistas,Contador,República Dominicana,Growth,35,2023-01-16,2024-01-13,activo,tarjeta,,,,,,,,44942,si,no,no,si,7,no,9,14,13,2,no,no,si,si,2.5,0,0,0,,,0,0,0,0,0,,0,0,0,ninguno
U1036,Jiménez García Fiscalistas,Contador,República Dominicana,Starter,19,2022-10-16,2024-01-07,activo,tarjeta,,,,,,,,44850,no,no,si,no,,no,1,2,14,2,no,no,no,si,2.9,1,1,0,2,5,0,0,0,0,0,,1,1,1,chat
U1037,Agropecuaria Ortiz,Pyme,Colombia,Pro,49,2022-09-04,2024-02-06,activo,transferencia,,,,,,,,44808,no,si,si,no,,si,2,0,10,6,no,no,si,si,4.5,0,0,0,,,0,0,0,0,0,,0,0,0,ninguno
U1038,Transporte Reyes & Hijos,Pyme,Ecuador,Starter,19,2023-01-01,2024-01-26,activo,tarjeta,,,,,,,,44927,no,no,si,si,3,no,14,30,15,2,no,si,no,si,6.2,1,1,0,2,24,2,1,1,1,0,5,1,4,1,whatsapp
U1039,Contabilidad Medina Auditoría,Contador,Colombia,Pro,49,2023-05-31,2024-02-21,activo,transferencia,,,,,,,,45077,si,si,no,si,5,no,16,31,0,6,si,no,si,si,1.9,2,1,0,2,13.5,1,0,1,0,0,,1,3,1,chat
U1040,Supermercado Martínez & Hijos,Pyme,Panamá,Starter,19,2022-06-15,2024-01-30,activo,tarjeta,,,,,,,,44727,si,no,si,si,3,no,8,15,11,2,no,si,si,si,3.5,1,0,0,5,8,1,1,0,0,0,,1,2,1,chat
U1041,García Rojas Contadores,Contador,República Dominicana,Pro,49,2024-01-06,2024-02-02,activo,tarjeta,,,,,,,,45297,si,si,no,si,1,si,25,50,,1,si,no,no,si,6.5,1,0,0,4,20,0,0,0,0,0,,1,1,0,chat
U1042,Clínica López Plus,Pyme,República Dominicana,Growth,35,2022-05-15,2024-01-24,activo,transferencia,,,,,,,,44696,si,no,si,si,1,no,33,60,11,1,no,no,no,si,5.6,6,1,1,3,15.5,0,0,0,0,0,,1,6,1,chat
