user_id,nombre_empresa,segmento,pais,plan,monto_mensual_usd,fecha_registro,fecha_ultimo_pago,estado_cuenta,metodo_pago,user_id,fecha_retiro,tipo_retiro,motivo_principal,motivo_secundario,lo_reemplaza_con,nps_salida,comentario_libre,user_id,fecha_primer_login,configuracion_empresa_completa,empleados_cargados,plan_cuentas_configurado,primer_factura_emitida,dias_primer_factura,integracion_banco_conectada,facturas_emitidas_mes1,facturas_emitidas_mes3,reportes_generados_mes3,usuarios_adicionales,modulo_nomina_activo,modulo_inventario_activo,modulo_cxc_activo,login_ultimos_30_dias,sesiones_promedio_semana
U1229,Pérez Reyes & Asociados,Contador,México,Pro,49,2023-06-22,2024-02-17,activo,PSE,,,,,,,,,U1229,45099,si,si,si,si,9,si,16,33,9,4,no,no,si,si,1.8
U1230,Transporte Medina & Hijos,Pyme,México,Starter,19,2023-11-24,2024-01-21,activo,transferencia,,,,,,,,,U1230,45254,si,si,si,si,7,no,30,74,12,1,no,no,si,si,1.5
U1231,Boutique Pérez & Cía,Pyme,Costa Rica,Pro,49,2024-01-02,2024-02-08,activo,tarjeta,,,,,,,,,U1231,45293,si,si,si,si,7,si,25,59,0,3,no,no,si,si,2.4
U1232,Pérez González Consultores,Contador,Panamá,Growth,35,2023-06-21,2024-01-31,activo,tarjeta,,,,,,,,,U1232,45098,si,no,si,si,3,no,16,36,4,1,no,no,si,si,5
U1233,Boutique Flores,Pyme,Ecuador,Starter,19,2023-12-20,2024-02-14,activo,tarjeta,,,,,,,,,U1233,45280,si,si,si,si,9,no,13,24,1,2,no,no,no,si,5.2
U1234,Contabilidad Pérez Fiscalistas,Contador,México,Starter,19,2023-10-14,2024-01-15,activo,tarjeta,,,,,,,,,U1234,45213,si,si,si,si,7,no,29,50,1,2,no,no,si,si,5.6
U1235,Farmacia Vargas & Cía,Pyme,Panamá,Growth,35,2022-11-10,2024-02-19,activo,tarjeta,,,,,,,,,U1235,44875,no,no,si,no,,no,0,4,12,2,no,si,si,si,2.4
U1236,Tienda Jiménez Plus,Pyme,México,Starter,19,2022-08-10,2024-01-17,activo,transferencia,,,,,,,,,U1236,44783,si,si,si,si,1,no,18,38,,2,no,si,no,si,5.9
U1237,Agropecuaria Ortiz,Pyme,México,Pro,49,2023-09-12,2024-02-21,activo,transferencia,,,,,,,,,U1237,45181,si,si,no,si,9,si,17,36,7,5,no,no,si,si,5.6
U1238,Ferretería Flores,Pyme,Colombia,Starter,19,2023-09-22,2024-01-11,activo,tarjeta,,,,,,,,,U1238,45191,si,si,no,si,3,no,16,29,15,1,no,si,si,si,5.9
U1239,López Rodríguez Consultores,Contador,Colombia,Pro,49,2023-03-12,2024-01-21,activo,tarjeta,,,,,,,,,U1239,44997,no,si,no,no,,no,1,1,3,3,no,no,no,si,2.3
U1240,Constructora Martínez Plus,Pyme,México,Starter,19,2023-05-01,2024-02-23,activo,tarjeta,,,,,,,,,U1240,45047,si,si,si,si,4,no,18,41,12,1,no,si,no,si,1.5
U1241,Boutique Ortiz del Norte,Pyme,Colombia,Growth,35,2022-10-12,2024-02-23,activo,tarjeta,,,,,,,,,U1241,44846,si,no,si,si,3,no,18,24,13,1,no,si,no,si,3.4
U1242,Salinas Díaz Contadores,Contador,México,Pro,49,2022-12-23,2024-02-25,activo,tarjeta,,,,,,,,,U1242,44918,no,si,si,no,,si,2,2,12,6,si,no,no,si,1.5
U1243,Ferretería Pérez,Pyme,México,Pro,49,2022-07-15,2024-01-12,activo,OXXO,,,,,,,,,U1243,44757,no,si,si,no,,si,1,2,6,2,si,si,si,si,2.9
U1244,Agropecuaria Ramírez,Pyme,Colombia,Starter,19,2022-04-07,2023-10-07,suspendido,OXXO,U1244,2023-10-16,voluntario,cambio_de_negocio,funcionalidades_insuficientes,Aspel,4,,U1244,44658,no,si,si,no,,no,1,,2,2,no,no,no,no,1.5
U1245,Agropecuaria García Express,Pyme,México,Starter,19,2023-12-14,2024-01-18,activo,transferencia,,,,,,,,,U1245,45274,no,si,si,si,8,no,12,23,5,2,no,no,si,si,5.1
U1246,López Rodríguez & Asociados,Contador,Costa Rica,Pro,49,2023-04-30,2024-02-11,activo,transferencia,,,,,,,,,U1246,45046,si,si,si,si,9,si,15,24,3,2,no,no,si,si,5.2
U1247,Distribuidora Cruz S.A.,Pyme,México,Growth,35,2023-12-24,2024-02-25,activo,PSE,,,,,,,,,U1247,45284,no,si,si,si,5,no,7,13,4,2,no,no,si,si,2.4
U1248,Panadería Rojas del Norte,Pyme,Costa Rica,Starter,19,2022-04-10,2023-11-11,inactivo,OXXO,,,,,,,,,U1248,44661,no,si,si,si,4,no,4,7,4,2,no,no,si,si,0.3
U1249,Morales Jiménez & Asociados,Contador,República Dominicana,Growth,35,2023-12-28,2024-02-07,activo,transferencia,,,,,,,,,U1249,45288,si,si,no,si,2,no,28,50,,2,no,no,si,si,4.1
U1250,Torres Hernández Contadores,Contador,México,Pro,49,2023-11-17,2024-01-13,activo,PSE,,,,,,,,,U1250,45247,si,si,si,si,10,no,23,30,6,3,si,no,si,si,2.8
U1251,Supermercado García,Pyme,Colombia,Starter,19,2023-09-16,2024-02-02,activo,tarjeta,,,,,,,,,U1251,45185,no,no,si,si,8,no,24,35,0,1,no,no,no,si,4.8
U1252,Distribuidora Martínez,Pyme,Colombia,Growth,35,2023-12-15,2024-02-29,activo,tarjeta,,,,,,,,,U1252,45275,si,no,si,si,1,no,31,50,,2,no,no,no,si,3.1
U1253,Supermercado Díaz,Pyme,Colombia,Growth,35,2022-01-21,2024-02-20,activo,tarjeta,,,,,,,,,U1253,44582,si,si,si,si,8,no,35,53,14,1,no,si,si,si,5.5
U1254,García Hernández Fiscalistas,Contador,Ecuador,Growth,35,2023-11-29,2024-02-27,activo,PSE,,,,,,,,,U1254,45259,si,si,si,si,5,no,5,8,7,1,no,no,no,si,6.5
U1255,Panadería Ramírez & Hijos,Pyme,Costa Rica,Starter,19,2022-05-24,2024-01-27,activo,tarjeta,,,,,,,,,U1255,44705,si,si,si,si,8,no,18,43,4,1,no,no,si,si,6.5
U1256,López Jiménez Auditoría,Contador,Colombia,Pro,49,2022-04-05,2024-02-07,activo,tarjeta,,,,,,,,,U1256,44656,no,si,no,si,4,no,30,71,12,1,si,no,si,si,3.5
U1257,García Cruz Fiscalistas,Contador,Costa Rica,Growth,35,2023-08-23,2024-02-04,activo,transferencia,,,,,,,,,U1257,45161,si,no,si,si,2,no,33,67,8,2,no,no,si,si,5.5
U1258,García Ramírez & Asociados,Contador,Costa Rica,Growth,35,2022-12-17,2024-02-02,activo,transferencia,,,,,,,,,U1258,44912,si,si,si,si,6,no,31,60,12,1,no,no,no,si,6.8
U1259,Supermercado González,Pyme,Colombia,Starter,19,2022-09-25,2024-01-08,activo,tarjeta,,,,,,,,,U1259,44829,si,si,si,si,10,no,4,6,9,1,no,si,si,si,5.1
U1260,Distribuidora Díaz S.A.,Pyme,Colombia,Growth,35,2023-11-06,2024-01-03,activo,tarjeta,,,,,,,,,U1260,45236,no,no,no,no,,no,1,2,13,2,no,no,si,si,1.9
U1261,Boutique Vargas,Pyme,México,Starter,19,2022-04-13,2024-01-23,activo,tarjeta,,,,,,,,,U1261,44664,si,no,si,si,1,no,9,16,4,2,no,no,no,si,6.6
U1262,Comidas Rápidas Sánchez,Pyme,República Dominicana,Growth,35,2023-08-13,2024-02-16,activo,tarjeta,,,,,,,,,U1262,45151,si,si,si,si,1,no,11,26,6,2,no,si,si,si,2.8
U1263,Importadora Jiménez,Pyme,Colombia,Growth,35,2022-11-04,2024-02-29,activo,PSE,,,,,,,,,U1263,44869,si,si,si,si,3,no,23,53,,2,no,si,si,si,2.5
U1264,Farmacia Rojas S.R.L.,Pyme,Colombia,Growth,35,2023-08-31,2024-02-02,activo,tarjeta,,,,,,,,,U1264,45169,si,si,si,si,4,no,26,55,15,2,no,si,si,si,6.3
U1265,Distribuidora Torres & Hijos,Pyme,Ecuador,Pro,49,2022-05-14,2024-02-20,activo,OXXO,,,,,,,,,U1265,44695,si,si,si,si,8,si,4,6,,5,no,no,si,si,2.6
U1266,Hernández Torres & Asociados,Contador,México,Growth,35,2022-01-01,2024-01-13,activo,PSE,,,,,,,,,U1266,44562,si,si,si,si,5,no,37,58,4,1,no,no,si,si,2.8
U1267,Importadora Díaz,Pyme,Panamá,Growth,35,2024-01-12,2024-02-13,activo,transferencia,,,,,,,,,U1267,45303,si,si,si,si,3,no,18,36,13,2,no,no,si,si,4.1
U1268,Clínica Morales Plus,Pyme,Colombia,Growth,35,2023-02-08,2024-02-28,activo,tarjeta,,,,,,,,,U1268,44965,si,si,si,si,4,no,22,52,12,1,no,si,si,si,2.6
U1269,Vargas Cruz & Partners,Contador,México,Growth,35,2022-05-17,2024-01-21,activo,PSE,,,,,,,,,U1269,44698,si,no,si,si,3,no,8,13,6,2,no,no,no,si,6.3
U1270,Importadora Sánchez,Pyme,Colombia,Growth,35,2023-08-24,2024-02-26,activo,transferencia,,,,,,,,,U1270,45162,si,no,si,si,9,no,29,42,6,2,no,no,no,si,3.5
U1271,Ferretería Pérez,Pyme,República Dominicana,Growth,35,2023-02-12,2023-07-06,suspendido,tarjeta,U1271,2023-09-14,involuntario,tarjeta_vencida,,ninguno,,cambió de banco y no actualizó los datos de pago,U1271,44969,si,no,si,si,10,no,6,9,,1,no,no,no,no,0.5
U1272,Boutique López,Pyme,México,Starter,19,2022-06-04,2024-01-25,activo,transferencia,,,,,,,,,U1272,44716,si,si,si,si,2,no,38,72,9,2,no,no,si,si,6.4
U1273,Morales Rodríguez Contadores,Contador,Colombia,Growth,35,2023-06-14,2023-12-29,inactivo,PSE,U1273,2023-03-30,voluntario,migro_a_competidor,interfaz_compleja,Contpaqi,6,no tenía tiempo de aprender la plataforma,U1273,45091,no,no,no,no,,no,1,,4,2,no,no,no,no,0.9
U1274,Salinas García Auditoría,Contador,República Dominicana,Starter,19,2022-11-23,2024-02-02,activo,tarjeta,,,,,,,,,U1274,44888,si,si,no,si,8,no,16,26,15,1,no,no,si,si,6.2
U1275,Estudio Rojas Auditoría,Contador,Costa Rica,Pro,49,2022-02-25,2024-01-17,activo,transferencia,,,,,,,,,U1275,44617,no,si,no,si,2,si,17,39,15,2,si,no,si,si,1.8
U1276,Clínica Vargas Plus,Pyme,República Dominicana,Growth,35,2023-07-02,2023-02-27,cancelado,transferencia,,,,,,,,,U1276,45109,si,si,si,si,9,no,8,17,,1,no,no,no,no,0
U1277,Jiménez Morales Auditoría,Contador,Colombia,Growth,35,2023-12-26,2024-01-13,activo,tarjeta,,,,,,,,,U1277,45286,si,si,si,si,7,no,13,21,1,1,no,no,si,si,5
U1278,Supermercado Díaz,Pyme,Colombia,Starter,19,2023-05-17,2024-01-04,activo,PSE,,,,,,,,,U1278,45063,no,si,si,si,1,no,27,61,13,2,no,si,si,si,6.3
U1279,Ferretería Morales,Pyme,Colombia,Pro,49,2023-07-10,2024-01-19,activo,tarjeta,,,,,,,,,U1279,45117,no,si,no,no,,si,2,5,1,1,no,si,no,si,2
U1280,Estudio Vargas & Asociados,Contador,México,Growth,35,2022-02-07,2024-01-26,activo,tarjeta,,,,,,,,,U1280,44599,si,no,si,si,6,no,3,4,,1,no,no,no,si,2.9
U1281,Panadería Jiménez S.A.,Pyme,Colombia,Growth,35,2022-10-09,2024-01-30,activo,transferencia,,,,,,,,,U1281,44843,no,si,si,no,,no,2,4,13,1,no,si,no,si,2.4
U1282,Constructora Martínez,Pyme,México,Starter,19,2024-01-12,2024-02-26,activo,tarjeta,,,,,,,,,U1282,45303,si,si,si,si,10,no,38,60,,2,no,si,si,si,4.9
U1283,García Martínez Auditoría,Contador,Colombia,Pro,49,2022-07-08,2023-05-12,cancelado,transferencia,U1283,2023-03-11,involuntario,tarjeta_vencida,,ninguno,,,U1283,44750,si,si,no,si,9,no,3,,,3,no,no,no,no,0
U1284,Ramos López Fiscalistas,Contador,República Dominicana,Pro,49,2022-11-07,2024-02-04,activo,PSE,,,,,,,,,U1284,44872,si,no,si,si,7,no,25,49,5,3,si,no,si,si,4.8
U1285,Constructora López & Hijos,Pyme,Colombia,Pro,49,2022-10-09,2024-02-19,activo,tarjeta,,,,,,,,,U1285,44843,si,si,si,si,7,no,34,72,5,1,no,no,si,si,5.1
U1286,Salinas Rojas Contadores,Contador,Colombia,Pro,49,2022-01-20,2023-10-04,inactivo,tarjeta,U1286,2024-02-21,involuntario,tarjeta_vencida,,ninguno,,"tarjeta rechazada, no respondió a los intentos de contacto",U1286,44581,si,no,si,si,13,no,3,6,,5,no,no,no,no,0.2
U1287,Taller Rojas S.R.L.,Pyme,Colombia,Starter,19,2022-11-29,2024-02-09,activo,tarjeta,,,,,,,,,U1287,44894,no,si,si,no,,no,0,2,13,1,no,no,si,si,5
U1288,Comidas Rápidas Morales,Pyme,México,Growth,35,2023-05-03,2023-08-27,suspendido,tarjeta,,,,,,,,,U1288,45049,si,si,no,si,1,no,12,21,2,2,no,si,no,si,0.6
U1289,Ávila Medina & Asociados,Contador,México,Pro,49,2022-06-24,2024-01-17,activo,tarjeta,,,,,,,,,U1289,44736,no,no,no,no,,no,0,5,4,6,no,no,no,si,1.6
U1290,Hernández Flores Auditoría,Contador,México,Growth,35,2022-08-01,2024-02-03,activo,tarjeta,,,,,,,,,U1290,44774,si,si,si,si,5,no,6,11,7,2,no,no,no,si,2.4
U1291,López García Fiscalistas,Contador,Colombia,Pro,49,2022-06-20,2024-02-06,activo,tarjeta,,,,,,,,,U1291,44732,si,no,si,si,10,si,31,66,13,3,si,no,no,si,6.4
U1292,Distribuidora Rodríguez,Pyme,México,Starter,19,2023-07-05,2024-02-08,activo,OXXO,,,,,,,,,U1292,45112,si,si,si,si,6,no,12,20,5,2,no,si,si,si,6.1
U1293,Constructora Cruz,Pyme,Colombia,Starter,19,2022-06-12,2024-02-17,activo,OXXO,,,,,,,,,U1293,44724,si,si,si,si,1,no,8,16,10,1,no,si,si,si,5
U1294,Supermercado Flores S.R.L.,Pyme,Panamá,Starter,19,2023-01-07,2024-02-12,activo,PSE,,,,,,,,,U1294,44933,si,si,si,si,7,no,23,54,6,2,no,no,si,si,4.7
U1295,Repuestos González,Pyme,Panamá,Growth,35,2023-04-21,2024-02-29,activo,tarjeta,,,,,,,,,U1295,45037,si,si,no,si,4,no,36,59,1,1,no,si,si,si,3.4
U1296,Agropecuaria Cruz Express,Pyme,República Dominicana,Pro,49,2023-11-03,2024-02-28,activo,tarjeta,,,,,,,,,U1296,45233,si,si,si,si,7,si,23,42,10,6,no,no,si,si,5.2
U1297,Taller Cruz del Norte,Pyme,Colombia,Starter,19,2023-09-17,2024-01-06,activo,transferencia,,,,,,,,,U1297,45186,si,si,si,si,6,no,13,26,,1,no,si,si,si,1.6
U1298,Jiménez Reyes & Partners,Contador,Colombia,Pro,49,2023-12-02,2024-01-24,activo,tarjeta,,,,,,,,,U1298,45262,no,si,no,no,,no,1,0,2,4,no,no,no,si,2.3
U1299,Boutique Pérez,Pyme,Colombia,Pro,49,2023-04-14,2024-02-25,activo,tarjeta,,,,,,,,,U1299,45030,si,si,si,si,10,si,15,31,1,6,si,no,no,si,6.4
U1300,Panadería González S.R.L.,Pyme,Panamá,Starter,19,2023-04-18,2024-02-13,activo,transferencia,,,,,,,,,U1300,45034,si,si,si,si,4,no,6,11,11,1,no,no,no,si,3.8
U1301,Contabilidad López Contadores,Contador,República Dominicana,Pro,49,2022-06-13,2024-02-16,activo,OXXO,,,,,,,,,U1301,44725,si,si,si,si,1,si,15,20,15,5,no,no,no,si,6.5
U1302,Medina Vargas & Asociados,Contador,Panamá,Enterprise,89,2023-01-30,2024-01-27,activo,OXXO,,,,,,,,,U1302,44956,no,no,si,no,,si,1,3,14,4,no,no,si,si,5.7
U1303,Contabilidad Torres Auditoría,Contador,México,Enterprise,89,2024-01-02,2024-01-31,activo,PSE,,,,,,,,,U1303,45293,si,si,si,si,6,si,6,9,3,6,no,no,si,si,5.6
U1304,Salinas Cruz & Asociados,Contador,Costa Rica,Starter,19,2023-02-14,2024-02-02,activo,transferencia,,,,,,,,,U1304,44971,no,si,no,no,,no,2,2,11,1,no,no,si,si,5.5
U1305,Transporte Cruz & Hijos,Pyme,República Dominicana,Pro,49,2023-08-17,2024-01-08,activo,transferencia,,,,,,,,,U1305,45155,no,si,si,no,,no,1,5,2,6,no,no,si,si,4.1
U1306,Medina Ortiz Consultores,Contador,República Dominicana,Growth,35,2022-04-10,2024-02-14,activo,tarjeta,,,,,,,,,U1306,44661,no,si,si,no,,no,1,0,12,1,no,no,no,si,7
U1307,Jiménez López Consultores,Contador,Colombia,Pro,49,2022-12-05,2023-11-06,inactivo,transferencia,,,,,,,,,U1307,44900,si,no,si,si,16,no,4,10,3,5,si,no,si,no,0.3
U1308,Taller González del Norte,Pyme,Colombia,Starter,19,2023-01-15,2024-02-15,activo,tarjeta,,,,,,,,,U1308,44941,si,si,si,si,4,no,6,9,,2,no,si,si,si,3.4
U1309,Clínica Ramírez S.A.,Pyme,México,Starter,19,2023-12-13,2024-02-08,activo,tarjeta,,,,,,,,,U1309,45273,si,no,si,si,6,no,35,70,14,1,no,no,si,si,4.5
U1310,Vargas Jiménez Auditoría,Contador,México,Growth,35,2022-01-13,2024-02-16,activo,tarjeta,,,,,,,,,U1310,44574,si,si,si,si,2,no,40,83,9,2,no,no,si,si,3.6
U1311,Constructora Díaz,Pyme,Panamá,Enterprise,89,2023-10-22,2024-02-24,activo,tarjeta,,,,,,,,,U1311,45221,si,si,no,si,10,no,28,58,9,4,no,no,no,si,4.7
U1312,Ávila Martínez Fiscalistas,Contador,Costa Rica,Enterprise,89,2023-05-09,2024-02-27,activo,tarjeta,,,,,,,,,U1312,45055,no,no,si,si,3,si,36,61,11,4,si,no,si,si,4.3
U1313,Panadería Díaz,Pyme,Colombia,Starter,19,2023-09-16,2024-02-20,activo,tarjeta,,,,,,,,,U1313,45185,si,si,si,si,1,no,10,24,9,1,no,si,si,si,5.6
U1314,Clínica Rodríguez S.R.L.,Pyme,Costa Rica,Starter,19,2023-06-21,2023-09-02,suspendido,transferencia,,,,,,,,,U1314,45098,no,no,si,si,2,no,5,12,,2,no,si,no,si,0.1
U1315,Constructora Sánchez,Pyme,México,Growth,35,2023-07-05,2023-06-15,suspendido,tarjeta,U1315,2023-04-07,voluntario,no_vio_valor,,ninguno,,la integración bancaria nunca funcionó,U1315,45112,si,no,si,si,14,no,3,,0,1,no,si,no,no,1
U1316,Contabilidad Rojas Fiscalistas,Contador,Colombia,Enterprise,89,2022-09-08,2024-02-15,activo,tarjeta,,,,,,,,,U1316,44812,si,si,si,si,5,si,23,53,15,6,no,no,si,si,6.6
U1317,Panadería Sánchez S.R.L.,Pyme,Colombia,Starter,19,2022-03-07,2023-08-17,suspendido,tarjeta,,,,,,,,,U1317,44627,si,si,si,si,13,no,10,21,4,1,no,si,no,no,1.3
U1318,Boutique Rodríguez,Pyme,Colombia,Pro,49,2022-02-22,2024-02-10,activo,tarjeta,,,,,,,,,U1318,44614,si,si,si,si,8,no,23,39,13,1,si,no,si,si,6.4
U1319,Clínica Rodríguez Express,Pyme,Colombia,Growth,35,2023-09-05,2024-02-06,activo,tarjeta,,,,,,,,,U1319,45174,si,si,si,si,4,no,27,41,0,2,no,no,si,si,2.1
U1320,Pérez Rojas Fiscalistas,Contador,Colombia,Pro,49,2023-09-22,2024-01-01,activo,tarjeta,,,,,,,,,U1320,45191,si,no,si,si,7,si,14,19,11,5,no,no,si,si,3.7
U1321,Comidas Rápidas Vargas,Pyme,Colombia,Growth,35,2023-06-11,2024-02-11,activo,tarjeta,,,,,,,,,U1321,45088,si,no,no,si,7,no,39,70,9,2,no,si,si,si,4.4
U1322,Boutique García,Pyme,México,Starter,19,2023-03-27,2024-02-18,activo,OXXO,,,,,,,,,U1322,45012,si,si,si,si,7,no,15,20,13,1,no,no,si,si,1.8
U1323,Medina Morales Fiscalistas,Contador,México,Growth,35,2022-03-09,2024-02-13,activo,tarjeta,,,,,,,,,U1323,44629,si,si,si,si,3,no,14,31,2,1,no,no,no,si,6.7
U1324,Hernández Flores & Partners,Contador,México,Growth,35,2022-04-22,2024-01-14,activo,tarjeta,,,,,,,,,U1324,44673,no,si,si,no,,no,0,0,15,1,no,no,si,si,2
U1325,Panadería Reyes Plus,Pyme,Costa Rica,Pro,49,2022-08-04,2024-01-10,activo,tarjeta,,,,,,,,,U1325,44777,si,si,si,si,1,si,26,54,7,1,no,no,no,si,3.8
U1326,Clínica Ramírez,Pyme,Costa Rica,Starter,19,2023-06-13,2023-12-01,cancelado,transferencia,,,,,,,,,U1326,45090,no,no,si,si,15,no,8,14,2,2,no,si,no,no,0
U1327,Comidas Rápidas Flores,Pyme,Ecuador,Pro,49,2023-01-15,2024-01-22,activo,transferencia,,,,,,,,,U1327,44941,si,no,si,si,3,si,4,6,4,5,no,no,si,si,6.9
U1328,Importadora Hernández Plus,Pyme,México,Growth,35,2023-02-18,2024-01-27,activo,tarjeta,,,,,,,,,U1328,44975,si,si,no,si,4,no,24,55,,1,no,no,no,si,6.9
U1329,Ferretería Flores,Pyme,República Dominicana,Starter,19,2023-11-09,2024-01-19,activo,PSE,,,,,,,,,U1329,45239,no,si,si,no,,no,2,4,10,2,no,si,si,si,4.6
U1330,Distribuidora Martínez,Pyme,México,Growth,35,2022-08-09,2024-01-29,activo,PSE,,,,,,,,,U1330,44782,si,si,si,si,2,no,9,12,5,1,no,no,si,si,1.7
U1331,Clínica Ortiz,Pyme,México,Growth,35,2023-04-27,2023-01-24,cancelado,transferencia,,,,,,,,,U1331,45043,si,no,no,si,13,no,6,10,4,1,no,no,no,no,0
U1332,Salinas Torres & Asociados,Contador,México,Starter,19,2022-02-27,2024-01-18,activo,tarjeta,,,,,,,,,U1332,44619,si,si,si,si,4,no,15,37,15,1,no,no,si,si,4.8
U1333,Agropecuaria Pérez Express,Pyme,Panamá,Starter,19,2023-02-28,2023-10-09,inactivo,transferencia,U1333,2023-05-20,voluntario,migro_a_competidor,,Alegra_competidor_B,1,necesitaba facturación electrónica avanzada y no funcionaba bien,U1333,44985,si,no,no,si,12,no,6,13,0,1,no,si,si,no,1.1
U1334,Ferretería Hernández S.A.,Pyme,México,Pro,49,2022-09-24,2024-02-22,activo,tarjeta,,,,,,,,,U1334,44828,si,si,si,si,2,si,24,30,,4,no,si,si,si,1.9
U1335,Morales Morales Consultores,Contador,Costa Rica,Pro,49,2023-01-05,2024-01-13,suspendido,tarjeta,U1335,2023-07-16,voluntario,cambio_de_negocio,,Contpaqi,3,"el soporte tardaba días en responder, perdí la paciencia",U1335,44931,si,si,no,si,10,si,12,23,0,2,si,no,no,no,0.8
U1336,Ferretería Hernández,Pyme,Colombia,Growth,35,2023-12-22,2024-02-08,activo,transferencia,,,,,,,,,U1336,45282,si,si,si,si,2,no,23,31,14,2,no,no,no,si,3.7
U1337,Constructora Díaz,Pyme,México,Growth,35,2022-02-19,2023-09-16,inactivo,PSE,,,,,,,,,U1337,44611,no,si,no,no,,no,0,4,1,2,no,no,no,no,0.5
U1338,Transporte Martínez S.R.L.,Pyme,Colombia,Growth,35,2022-12-01,2024-01-04,inactivo,tarjeta,,,,,,,,,U1338,44896,si,no,no,si,5,no,12,19,2,2,no,no,si,si,1.1
U1339,Boutique Rojas & Hijos,Pyme,México,Starter,19,2022-06-12,2023-09-23,inactivo,transferencia,U1339,2024-02-18,voluntario,no_vio_valor,,Siigo,4,necesitaba facturación electrónica avanzada y no funcionaba bien,U1339,44724,no,no,si,no,,no,1,1,4,2,no,no,no,si,1.4
U1340,García Hernández Contadores,Contador,República Dominicana,Pro,49,2022-10-11,2024-02-26,activo,PSE,,,,,,,,,U1340,44845,si,si,si,si,2,si,25,53,14,2,si,no,si,si,5.1
U1341,Clínica García,Pyme,Colombia,Growth,35,2023-04-10,2024-02-14,activo,transferencia,,,,,,,,,U1341,45026,si,si,si,si,10,no,15,25,0,2,no,no,si,si,1.7
U1342,Comidas Rápidas Sánchez Plus,Pyme,México,Starter,19,2022-01-09,2024-01-28,activo,tarjeta,,,,,,,,,U1342,44570,si,si,si,si,4,no,29,36,15,2,no,no,si,si,1.7
U1343,Tienda Pérez & Hijos,Pyme,México,Growth,35,2023-08-12,2023-12-01,suspendido,PSE,,,,,,,,,U1343,45150,si,no,si,si,7,no,11,27,0,1,no,no,si,no,0.7
U1344,Distribuidora Flores & Hijos,Pyme,Colombia,Growth,35,2022-02-10,2024-02-04,activo,tarjeta,,,,,,,,,U1344,44602,si,si,si,si,1,no,15,31,7,2,no,no,si,si,3.6
U1345,Morales García Consultores,Contador,Colombia,Growth,35,2022-10-05,2024-02-28,activo,tarjeta,,,,,,,,,U1345,44839,si,no,si,si,10,no,3,5,10,2,no,no,si,si,6.2
U1346,García Pérez Auditoría,Contador,Ecuador,Growth,35,2023-01-20,2024-02-25,activo,transferencia,,,,,,,,,U1346,44946,si,si,no,si,5,no,28,63,6,1,no,no,si,si,5.5
U1347,Tienda Jiménez & Cía,Pyme,México,Starter,19,2023-01-25,2024-01-08,activo,tarjeta,,,,,,,,,U1347,44951,no,si,si,si,7,no,38,78,15,1,no,si,no,si,3.4
U1348,Transporte Cruz,Pyme,Colombia,Starter,19,2023-05-16,2024-01-23,activo,transferencia,,,,,,,,,U1348,45062,si,si,no,si,3,no,24,35,3,1,no,no,si,si,2.2
U1349,Contabilidad Reyes Auditoría,Contador,República Dominicana,Growth,35,2022-09-19,2024-03-01,activo,tarjeta,,,,,,,,,U1349,44823,si,si,si,si,1,no,5,10,1,1,no,no,si,si,3.6
U1350,Supermercado Torres,Pyme,Panamá,Starter,19,2022-11-14,2023-12-21,inactivo,OXXO,U1350,2023-04-18,involuntario,disputa_bancaria,,ninguno,,,U1350,44879,si,no,no,si,1,no,3,7,0,1,no,no,no,si,0.5
U1351,Medina Flores & Asociados,Contador,Costa Rica,Pro,49,2023-04-28,2024-01-18,activo,transferencia,,,,,,,,,U1351,45044,si,si,si,si,5,si,21,32,12,2,si,no,si,si,1.7
U1352,Importadora López,Pyme,Colombia,Growth,35,2022-05-12,2024-01-09,activo,transferencia,,,,,,,,,U1352,44693,si,no,no,si,9,no,23,56,12,1,no,no,no,si,1.6
U1353,Asesoría González & Partners,Contador,Panamá,Pro,49,2023-01-16,2024-02-22,activo,tarjeta,,,,,,,,,U1353,44942,si,si,si,si,5,si,14,23,,5,si,no,no,si,3.4
U1354,Asesoría García Auditoría,Contador,Costa Rica,Pro,49,2022-07-05,2024-02-29,activo,tarjeta,,,,,,,,,U1354,44747,si,si,si,si,3,si,21,27,5,4,no,no,si,si,4.7
U1355,Transporte García S.A.,Pyme,México,Starter,19,2022-09-29,2024-01-02,activo,transferencia,,,,,,,,,U1355,44833,si,no,si,si,4,no,38,72,14,2,no,no,si,si,7
U1356,Asesoría González & Asociados,Contador,Colombia,Pro,49,2023-07-07,2024-02-08,activo,transferencia,,,,,,,,,U1356,45114,si,no,si,si,10,si,7,17,,2,no,no,si,si,4.1
U1357,Clínica Vargas,Pyme,Panamá,Starter,19,2022-03-09,2024-01-31,activo,tarjeta,,,,,,,,,U1357,44629,si,si,si,si,4,no,4,8,6,1,no,si,si,si,2.6
U1358,Morales Vargas Fiscalistas,Contador,República Dominicana,Starter,19,2023-05-03,2024-02-27,activo,tarjeta,,,,,,,,,U1358,45049,si,si,si,si,1,no,14,24,12,1,no,no,si,si,4.1
U1359,Asesoría Sánchez & Partners,Contador,Costa Rica,Starter,19,2023-05-20,2024-02-24,activo,transferencia,,,,,,,,,U1359,45066,si,si,no,si,6,no,10,15,,2,no,no,si,si,1.8
